model_id,brand_id,brand_name_en,model_name_en,model_name_ar,model_name_ku,sort,from_year_id,to_year_id,segment_id,sub_segment_id,deleted
805,72,Jaguar,I-Pace,آي بيس,I-Pace,0,69,,,,False
799,72,Jaguar,S-Type,إس تايب,S-Type,0,53,,,,False
803,72,Jaguar,X-Type,إكس تايب,X-Type,0,52,,,,False
802,72,Jaguar,XE,XE,XE,0,66,76,,,False
796,72,Jaguar,XF,XF,XF,0,58,,,,False
795,72,Jaguar,XJ,XJ,XJ,0,41,,,,False
801,72,Jaguar,XK,XK,XK,0,57,,,,False
740,77,Hyundai,Elantra,النترا,ئەلەنترا,100,41,81,,,False
747,77,Hyundai,Sonata,سوناتا,سۆناتا,98,35,,,,False
742,77,Hyundai,Tucson,توسان,تۆکسۆن,96,55,,,,False
741,77,Hyundai,Santa Fe,سانتافي,سەنتافی,94,50,,,,False
703,77,Hyundai,Accent,أكسنت,ئەکسنت,92,44,,,,False
698,77,Hyundai,Azera,أزيرا,ازێرا,88,36,,,,False
705,77,Hyundai,Kona,كونا,کۆنا,86,68,,,,False
723,77,Hyundai,Palisade,باليسيد,پالیسەید,85,70,,,,False
737,77,Hyundai,Veloster,فلوستر,ڤیلۆستەر,84,62,,,,False
746,77,Hyundai,Genesis,جنسس,جێنسس,83,57,,,,False
702,77,Hyundai,i20,i20,i20,82,58,,,,False
739,77,Hyundai,i30,i30,i30,80,58,,,,False
720,77,Hyundai,i40,i40,i40,78,61,,,,False
699,77,Hyundai,Genesis Coupe,جينيسيس كوبيه,جێنسس کوپ,72,60,,,,False
1504,77,Hyundai,Accent Hatchback,أكسنت هاتشباك,ئەکسنت هاچباک,0,44,,,,False
696,77,Hyundai,Atos Prime,أتوس برايم,ئەتۆس پرایم,0,49,,,,False
951,77,Hyundai,Avante,أفانتي,ئەڤانتی,0,35,,,,False
1575,77,Hyundai,Bayon,بايون,بايۆن,0,71,,,,False
1366,77,Hyundai,Casper,كاسبر,کاسپەر,0,71,,,,False
745,77,Hyundai,Centennial,سينتينيال,سێنتیانێل,0,60,,,,False
1545,77,Hyundai,County,كاونتي,كاونتى,0,48,,,,False
700,77,Hyundai,Coupe,كوبيه,کوپ,0,53,,,,False
704,77,Hyundai,Creta,كريتا,کرێتا,0,66,,,,False
1542,77,Hyundai,Elantra Touring,‎النترا تورينج,ئەلەنترا تۆرینگ,0,58,62,,,False
952,77,Hyundai,Entourage,انتورج,ئینتۆرەیج,0,56,,,,False
1358,77,Hyundai,Equus,ايكوس,ئیکووس,0,49,66,,,False
953,77,Hyundai,Excel,اكسل,ئەکسل,0,35,50,,,False
954,77,Hyundai,Galloper,جالوبر,گالوبەر,0,40,55,,,False
701,77,Hyundai,Getz,جيتز,گێتز,0,53,,,,False
697,77,Hyundai,Grand i10,جراند آي 10,گراند i10,0,63,,,,False
748,77,Hyundai,Grand Santa Fe,جراند سانتافي,گراند سەنتافی,0,64,,,,False
1700,77,Hyundai,Grandeur,غراندور,گراندور,0,36,,,,False
743,77,Hyundai,H-1,H-1,H-1,0,40,,,,False
1520,77,Hyundai,H-100,H-100,H-100,0,27,,,,False
1614,77,Hyundai,H350,H350,H350,0,64,,,,False
1637,77,Hyundai,HD 65,HD 65,HD 65,0,44,,,,False
695,77,Hyundai,i10,i10,i10,0,58,,,,False
1160,77,Hyundai,Ioniq,ايونك,ئایۆنیک,0,66,,,,False
1720,77,Hyundai,Ioniq 5,أيونيك 5,ئایۆنیك 5,0,71,,,,False
1719,77,Hyundai,Ioniq 6,أيونيك 6,ئایۆنیك 6,0,72,,,,False
1362,77,Hyundai,Kona Electric,كونا الكتريك,کۆنا ئەلیکتریک,0,68,,,,False
736,77,Hyundai,Matrix,ماتريكس,ماتریکس,0,52,,,,False
1389,77,Hyundai,Nexo,نيكسو,نێکسۆ,0,69,,,,False
1422,77,Hyundai,Porter,بورتر,پۆرتێر,0,27,,,,False
955,77,Hyundai,Reina,رينا,رێینا,0,67,,,,False
1104,77,Hyundai,Santa Cruz,سانتا كروز,سانتا کروز,0,72,,,,False
1618,77,Hyundai,Scoupe,سکوب,سکوپ,0,40,45,,,False
1018,77,Hyundai,Starex,ستار اكس,ستاركس,0,,,,,False
1393,77,Hyundai,Stargazer,ستار جازر,ستارگەیزەر,0,72,,,,False
1107,77,Hyundai,Staria,ستاريا,ستاریا,0,71,,,,False
749,77,Hyundai,Terracan,تيراكان,تێراکان,0,51,,,,False
1464,77,Hyundai,Tiburon,تيبورون,تیبورۆن,0,46,59,,,False
744,77,Hyundai,Trajet,تراجت,تراجێت,0,52,,,,False
985,77,Hyundai,Venue,فينو,ڤینیو,0,69,,,,False
722,77,Hyundai,Veracruz,فيراكروز,ڤێرە کروز,0,57,65,,,False
1071,77,Hyundai,Verna,فيرنا,ڤێرنا,0,44,,,,False
956,77,Hyundai,XG,XG,XG,0,47,56,,,False
160,19,Land Rover,Range Rover Sport,رانج روفر سبورت,ڕانج ڕۆڤەر سپۆرت,100,56,,,,False
159,19,Land Rover,Range Rover Vogue,رانج روفر فوج,ڕانج ڕۆڤەر ڤۆگ,90,20,,,,False
163,19,Land Rover,Defender,دفندر,دیفێندەر,85,29,,,,False
170,19,Land Rover,Range Rover Evoque,رانج روڤر إيفوك,ڕانج ڕۆڤەر ئیڤۆک,80,61,,,,False
162,19,Land Rover,Range Rover Velar,رانج روڤر فيلار,ڕانج ڕۆڤەر ڤێلار,70,67,,,,False
167,19,Land Rover,Discovery,ديسكوفري,دیسکۆڤەری,60,39,,,,False
1036,19,Land Rover,Defender  Pickup,دفندر  بيك اب,دیفێندەر  پیکاپ,0,,,,,False
164,19,Land Rover,Discovery Sport,دسکوفری سبورت,دیسکۆڤەری سپۆرت,0,64,,,,False
165,19,Land Rover,Freelander,فريلاندر,فریلاندەر,0,51,,,,False
166,19,Land Rover,LR2,LR2,LR2,0,58,,,,False
168,19,Land Rover,LR3,LR3,LR3,0,55,59,,,False
169,19,Land Rover,LR4,LR4,LR4,0,60,66,,,False
555,51,Chevrolet,Tahoe,تاهو,تاهۆ,100,45,,,,False
569,51,Chevrolet,Camaro,كامارو,کەمارۆ,98,16,,,,False
559,51,Chevrolet,Malibu,ماليبو,مالیبۆ,96,14,,,,False
552,51,Chevrolet,Silverado,سلفرادو,سلڤەرادۆ,94,48,,,,False
570,51,Chevrolet,Corvette,كورفيت,کۆرڤێت,92,29,,,,False
566,51,Chevrolet,Impala,امبالا,ئیمپالا,90,8,,,,False
562,51,Chevrolet,Blazer,بليزر,بلایزەر,88,19,,,,False
550,51,Chevrolet,Equinox,إكوينوكس,ئیکۆنۆکس,84,55,,,,False
564,51,Chevrolet,Traverse,ترافرس,تراڤێرس,82,59,,,,False
519,51,Chevrolet,Optra,اوبترا,ئۆپترا,5,53,,,,False
518,51,Chevrolet,Cruze,كروز,کروز,3,60,,,,False
1469,51,Chevrolet,Astro,أسترو,ئاسترۆ,0,35,55,,,False
556,51,Chevrolet,Avalanche,افلانش,ئەڤەلانچی,0,58,,,,False
574,51,Chevrolet,Aveo,أفيو,ئەڤیۆ,0,56,,,,False
958,51,Chevrolet,Bel Air,بيل اير,بێل ئێر,0,1,32,,,False
517,51,Chevrolet,Bolt,بولت,بۆلت,0,69,,,,False
1531,51,Chevrolet,C/K,C/K,C/K,0,10,50,,,False
1197,51,Chevrolet,C10,C10,C10,0,9,,,,False
553,51,Chevrolet,Caprice,كابريس,کاپریس,0,14,67,,,False
520,51,Chevrolet,Captiva,كابتيفا,کاپتیڤا,0,57,,,,False
959,51,Chevrolet,Celebrity,سلبرتي,سلبرتی,0,31,41,,,False
960,51,Chevrolet,Cobalt,كوبالت,کۆباڵت,0,54,,,,False
557,51,Chevrolet,Colorado,كولورادو,کۆلۆرادۆ,0,58,,,,False
1784,51,Chevrolet,Corsica,كوريسكا,کۆریسکا,0,37,46,,,False
961,51,Chevrolet,Corvair,كورفير,کۆرڤێر,0,10,19,,,False
567,51,Chevrolet,CSV CR8,CSV CR8,CSV CR8,0,58,,,,False
560,51,Chevrolet,Epica,إبيكا,ئێپیکا,0,56,,,,False
962,51,Chevrolet,Express,إكسبرس,ئێکس پرێس,0,,,,,False
1090,51,Chevrolet,Groove,جرووف,گروڤ,0,70,,,,False
963,51,Chevrolet,HHR,HHR,HHR,0,54,62,,,False
1526,51,Chevrolet,K5 Blazer,بليزر K5,K5 بلایزەر,0,19,44,,,False
561,51,Chevrolet,Lumina,لومنا,لومینا,0,39,61,,,False
1430,51,Chevrolet,LUV D-Max,لوف دي ماكس,لوڤ دی ماکس,0,53,64,,,False
1743,51,Chevrolet,Metro,ميترو,مێترۆ,0,39,51,,,False
964,51,Chevrolet,Monte Carlo,مونت كارلو,مۆنتێ کارلۆ,0,,,,,False
1558,51,Chevrolet,N300,N300,N300,0,57,62,,,False
965,51,Chevrolet,Nova,نوفا,نۆڤا,0,,,,,False
549,51,Chevrolet,Onix,أونيكس,ئۆنیکس,0,70,,,,False
1200,51,Chevrolet,Orlando,اورلاندو,ئۆرلاندۆ,0,60,,,,False
968,51,Chevrolet,Sail,سايل,سەیڵ,0,,,,,False
1788,51,Chevrolet,Silverado EV,سيلفرادو EV,سيلڤەرادۆ EV,0,74,,,,False
575,51,Chevrolet,Sonic,سونيك,سۆنیک,0,62,,,,False
565,51,Chevrolet,Spark,سبارك,سپارک,0,55,,,,False
1120,51,Chevrolet,SS,SS,SS,0,63,67,,,False
969,51,Chevrolet,SSR,SSR,SSR,0,54,57,,,False
554,51,Chevrolet,Suburban,سوبربان,سوبەربان,0,10,,,,False
558,51,Chevrolet,T-Series,سلسلة تي,T-سیریەس,0,52,,,,False
970,51,Chevrolet,Tracker,تراكر,تراکەر,0,,,,,False
563,51,Chevrolet,Trailblazer,تريل بليزر,ترەیل بلایزەر,0,52,,,,False
546,51,Chevrolet,Trax,تراكس,تراکس,0,64,,,,False
551,51,Chevrolet,Uplander,ابلاندر,ئەپلاندەر,0,55,,,,False
1365,51,Chevrolet,Venture,فنتشر,ڤێنچەر,0,47,55,,,False
844,68,Dodge,Charger,تشارجر,چارجەر,100,16,,,,False
846,68,Dodge,Challenger,تشالنجر,چالنجەر,98,59,74,,,False
845,68,Dodge,Durango,دورانجو,دۆرانگۆ,96,48,,,,False
843,68,Dodge,Ram,رام,رام,94,52,59,,,False
972,68,Dodge,Journey,جورني,جۆرنی,92,58,70,,,False
973,68,Dodge,Caravan,كارافان,کەرەڤان,90,34,57,,,False
694,68,Dodge,Caliber,كاليبر,کالیبەر,88,57,62,,,False
840,68,Dodge,Dart,دارت,دارت,86,13,66,,,False
1228,68,Dodge,Grand Caravan,جراند كارافان,گراند کاراڤان,84,55,70,,,False
841,68,Dodge,Neon,نيون,نیۆن,80,53,66,,,False
849,68,Dodge,Avenger,افنجر,ئەڤێنجەر,0,58,64,,,False
848,68,Dodge,Dakota,داكوتا,داکوتا,0,55,61,,,False
1773,68,Dodge,Dynasty,دايناستي,دایناستی,0,37,43,,,False
1196,68,Dodge,Hornet,هورنيت,هۆرنێت,0,72,,,,False
1486,68,Dodge,Intrepid,إنتربيد,ئینترپید,0,43,54,,,False
1251,68,Dodge,Magnum,ماغنوم,ماگنۆم,0,28,58,,,False
842,68,Dodge,Nitro,نيترو,نیترۆ,0,57,62,,,False
1660,68,Dodge,Spirit,سبيرت,سپیرت,0,39,45,,,False
1412,68,Dodge,Stratus,ستراتوس,ستراتۆس,0,45,56,,,False
851,68,Dodge,Viper,فايبر,ڤایپەر,0,63,67,,,False
509,55,Cadillac,Escalade,اسكاليد,ئێسکەلەید,100,57,,,,False
465,55,Cadillac,ATS,ATS,ATS,0,63,,,,False
489,55,Cadillac,ATS Coupe,أي تي إس كوبيه,ATS کوپ,0,65,,,,False
466,55,Cadillac,ATS-V,ايه تي اس-في,ATS-V,0,66,,,,False
475,55,Cadillac,ATS-V Coupe,أي تي اس-في كوبيه,ATS-V کوپ,0,66,,,,False
468,55,Cadillac,BLS,BLS,BLS,0,57,,,,False
464,55,Cadillac,CT4,CT4,CT4,0,70,,,,False
513,55,Cadillac,CT5,CT5,CT5,0,70,,,,False
504,55,Cadillac,CT6,CT6,CT6,0,67,,,,False
514,55,Cadillac,CTS,CTS,CTS,0,54,,,,False
510,55,Cadillac,CTS Coupe,كوبيه سي تي إس,CTS کوپ,0,61,,,,False
515,55,Cadillac,CTS-V,سي تي إس- في,CTS-V,0,59,,,,False
511,55,Cadillac,CTS-V Coupe,كوبيه سي تي إس- في,CTS-V کوپ,0,61,,,,False
1091,55,Cadillac,DeVille,ديفيل,دیڤیل,0,8,55,,,False
505,55,Cadillac,DTS,DTS,DTS,0,56,,,,False
1061,55,Cadillac,Eldorado,ئيلدورادو,ئێلدۆرادۆ,0,2,52,,,False
1416,55,Cadillac,Fleetwood,فلیتوود,فلیتوود,0,27,46,,,False
1442,55,Cadillac,Lyriq,ليريك,لیریک,0,74,,,,False
1742,55,Cadillac,Optiq,اوبتيك,ئۆپتیک,0,76,,,,False
1311,55,Cadillac,Seville,سيفيليا,سێڤیلیا,0,25,54,,,False
506,55,Cadillac,SLS,SLS,SLS,0,58,,,,False
491,55,Cadillac,SRX,SRX,SRX,0,54,,,,False
507,55,Cadillac,STS,STS,STS,0,55,,,,False
490,55,Cadillac,XLR,XLR,XLR,0,54,,,,False
467,55,Cadillac,XT4,XT4,XT4,0,69,,,,False
512,55,Cadillac,XT5,XT5,XT5,0,67,,,,False
516,55,Cadillac,XT6,XT6,XT6,0,70,,,,False
508,55,Cadillac,XTS,XTS,XTS,0,63,,,,False
118,18,Lexus,LX,LX,LX,100,48,,,,False
127,18,Lexus,CT,CT,CT,0,62,,,,False
120,18,Lexus,ES,ES,ES,0,57,,,,False
121,18,Lexus,GS,GS,GS,0,56,,,,False
122,18,Lexus,GX,GX,GX,0,58,,,,False
128,18,Lexus,IS,IS,IS,0,57,,,,False
124,18,Lexus,IS C,IS C,IS C,0,61,,,,False
129,18,Lexus,IS F,IS F,IS F,0,61,,,,False
119,18,Lexus,LC,LC,LC,0,68,,,,False
131,18,Lexus,LFA,LFA,LFA,0,61,,,,False
117,18,Lexus,LS,LS,LS,0,40,,,,False
130,18,Lexus,NX,NX,NX,0,65,,,,False
125,18,Lexus,RC,RC,RC,0,65,,,,False
126,18,Lexus,RC F,RC F,RC F,0,65,,,,False
123,18,Lexus,RX,RX,RX,0,57,,,,False
142,18,Lexus,SC,SC,SC,0,52,,,,False
1300,18,Lexus,TX,TX,TX,0,74,,,,False
144,18,Lexus,UX,UX,UX,0,69,,,,False
758,71,Jeep,Grand Cherokee,جراند شيروكي,گراند شیرۆکی,100,43,,,,False
759,71,Jeep,Wrangler,رانجلر,رانگلەر,90,36,,,,False
1022,71,Jeep,Grand Cherokee L,جراند شيروكي إل,L گراند شیرۆکی,80,71,,,,False
753,71,Jeep,Cherokee,شيروكي,شیرۆکی,70,24,,,,False
754,71,Jeep,Compass,كومباس,کۆمپاس,60,57,,,,False
979,71,Jeep,Asia Rocsta,اسيا,ئاسيا,0,35,,,,False
756,71,Jeep,Commander,كوماندر,کۆماندەر,0,56,,,,False
757,71,Jeep,Gladiator,جلاديتور,گلادیەتەر,0,70,,,,False
1130,71,Jeep,Grand Wagoneer,جراند واجونير,گراند واگۆنیەر,0,72,,,,False
984,71,Jeep,Liberty,ليبرتي,لیبێرتی,0,51,62,,,False
755,71,Jeep,Patriot,باتريوت,پاتریۆت,0,57,,,,False
763,71,Jeep,Renegade,رينيجيد,رێنێگەید,0,65,,,,False
1428,71,Jeep,Wagoneer,واجونير,واگۆنیر,0,13,,,,False
1195,71,Jeep,Willys,ويليز,ویلیس,0,75,2,,,False
428,34,Skoda,Fabia,فابيا,فابیا,0,50,,,,False
426,34,Skoda,Kodiaq,كودياك,کۆدیاک,0,68,,,,False
1445,34,Skoda,Kushaq,كوشق,کوشەق,0,71,,,,False
425,34,Skoda,Octavia,اوكتافيا,ئۆکتاڤیا,0,55,,,,False
1097,34,Skoda,Rapid,رابيد,راپيد,0,62,,,,False
424,34,Skoda,Roomster,رومستر,رومستەر,0,58,,,,False
427,34,Skoda,Superb,سوبرب,سوپێرب,0,52,,,,False
429,34,Skoda,Yeti,يتي,یەتی,0,62,,,,False
75,2,Nissan,Patrol,باترول,پاترۆل,300,1,,,,False
73,2,Nissan,X-Trail,X-Trail,X-Trail,298,50,,,,False
383,2,Nissan,Kicks,كيكس,کیکس,296,66,,,,False
72,2,Nissan,Sunny,صني,سەنی,294,16,,,,False
71,2,Nissan,Sentra,سنترا,سێنترا,292,32,,,,False
1250,2,Nissan,Sylphy,سيلفي,سیلفی,290,50,,,,False
385,2,Nissan,Qashqai,قاشقاي,قەشقای,288,57,,,,False
79,2,Nissan,Navara,نافارا,نەڤارا,286,58,,,,False
69,2,Nissan,Urvan,اورفان,ئورڤان,282,53,,,,False
81,2,Nissan,Altima,ألتيما,ئەلتیما,280,42,,,,False
927,2,Nissan,Rogue,روج,رۆگ,278,58,,,,False
975,2,Nissan,Rogue Sport,روج سبورت,ڕۆگ سپۆرت,276,,,,,False
83,2,Nissan,Pathfinder,باثفايندر,پاسفایندەر,274,35,,,,False
82,2,Nissan,Maxima,ماكسيما,مەگزیما,272,31,74,,,False
232,2,Nissan,Murano,مورانو,مۆرانۆ,270,55,,,,False
941,2,Nissan,Frontier,فرونتير,فرۆنتیر,268,35,,,,False
925,2,Nissan,Versa,فيرسا,ڤێرسا,266,,,,,False
231,2,Nissan,X-Terra,إكستيرا,ئێکستێرا,264,49,80,,,False
77,2,Nissan,Armada,ارمادا,ئەرمادە,262,55,,,,False
76,2,Nissan,Patrol Safari,باترول سفاري,پاترۆل سەفاری,260,1,,,,False
1063,2,Nissan,Civilian,سيفيليان,سيڤيليان,258,,,,,False
70,2,Nissan,Tiida,تيدا,تیدا,80,54,,,,False
380,2,Nissan,350Z,350Z,350Z,0,54,,,,False
378,2,Nissan,370Z,370Z,370Z,0,60,,,,False
1506,2,Nissan,Almera,الميرا,ئەلمێرا,0,45,,,,False
78,2,Nissan,Altima Coupe,التیما کوب,ئەلتیما  کوپ,0,58,63,,,False
1467,2,Nissan,Ariya,آريا,Ariya,0,72,,,,False
1722,2,Nissan,Atleon,اتليون,ئاتلیۆن,0,30,63,,,False
1555,2,Nissan,Bluebird,‎بلوبيرد,بلوبێرد,0,9,51,,,False
1043,2,Nissan,Cedric,سيدرك,سیدریک,0,10,54,,,False
1516,2,Nissan,Cube,كيوب,کیوب,0,48,69,,,False
1384,2,Nissan,Elgrand,الجراند,ئێلگراند,0,47,,,,False
379,2,Nissan,GT-R,جي تي آر,GT-R,0,59,,,,False
384,2,Nissan,Juke,جوك,جوک,0,60,,,,False
1553,2,Nissan,‏Laurel Altima,لوريل التيما,لۆریل ئەلتیما,0,38,44,,,False
381,2,Nissan,Leaf,ليف,لیف,0,68,,,,False
1589,2,Nissan,Magnite,ماغنيت,ماگنایت,0,70,,,,False
382,2,Nissan,Micra,ميكرا,میکرا,0,32,,,,False
1014,2,Nissan,NP300,NP300,NP300,0,35,,,,False
942,2,Nissan,NV,NV,NV,0,62,,,,False
1100,2,Nissan,NV200,NV200,NV200,0,59,,,,False
74,2,Nissan,Patrol Pickup,باترول بيك اب,پاترۆل پیکەپ,0,68,,,,False
80,2,Nissan,Pickup,بيك اب,پیکەپ,0,35,,,,False
1696,2,Nissan,Prairie,برايري,پرایری,0,32,54,,,False
943,2,Nissan,Primera,بريميرا,پریمێرا,0,40,,,,False
944,2,Nissan,Pulsar,بولسار,پولسار,0,28,,,,False
945,2,Nissan,Quest,كويست,کوێست,0,42,,,,False
1676,2,Nissan,Skyline GT-R,سكايلاين GT-R,سکایلاین GT-R,0,19,50,,,False
946,2,Nissan,Teana,تيانا,تینا,0,53,,,,False
947,2,Nissan,Terrano,تيرانو,تێرانۆ,0,36,,,,False
948,2,Nissan,Titan,تيتان,تایتان,0,54,,,,False
1625,2,Nissan,Vanette,فانيت,ڤانێت,0,28,44,,,False
926,2,Nissan,Versa Note,فيرسا نوت,ڤێرسا نۆت,0,,,,,False
1326,2,Nissan,Z,Z,Z,0,72,,,,False
100,5,Mini,Clubman,كلبمان,کلەب مان,0,58,81,,,False
101,5,Mini,Cooper,كوبر,کوپەر,0,52,,,,False
102,5,Mini,Countryman,كونتريمان,کەنتری مان,0,61,,,,False
103,5,Mini,Paceman,بيسمان,پەیس مان,0,63,66,,,False
99,5,Mini,Roadster,رودستر,رۆدستەر,0,62,65,,,False
91,6,MG,5,5,5,100,62,,,,False
1437,6,MG,RX9,RX9,RX9,98,74,,,,False
1026,6,MG,GT,GT,GT,97,64,,,,False
1121,6,MG,3,3,3,95,58,,,,False
98,6,MG,ZS,ZS,ZS,93,68,,,,False
1214,6,MG,Whale,ويل,وەیل,92,74,,,,False
1287,6,MG,7,7,7,90,57,,,,False
95,6,MG,RX5,RX5,RX5,88,68,,,,False
1017,6,MG,6,6,6,87,59,,,,False
94,6,MG,HS,HS,HS,82,70,,,,False
97,6,MG,RX8,RX8,RX8,75,70,,,,False
1146,6,MG,One,ون,وەن,70,71,,,,False
995,6,MG,T60,T60,T60,18,67,,,,False
92,6,MG,350,350,350,0,62,,,,False
974,6,MG,360,360,360,0,,,,,False
1435,6,MG,5 Plus,5 بلس,5 پڵەس,0,71,,,,False
93,6,MG,550,550,550,0,61,,,,False
96,6,MG,750,750,750,0,61,,,,False
1488,6,MG,GS,GS,GS,0,65,69,,,False
1771,6,MG,Majestor,ماجيستور,ماجیستۆر,0,81,,,,False
1443,6,MG,MG4 EV,إم جي 4 إي في,ئێم جی ٤ ئیڤی,0,74,,,,False
1174,6,MG,Midget,ميدجيت,میدجێت,0,11,29,,,False
1756,6,MG,Rakan,راكان,راكان,0,81,,,,False
58,7,Mercury,Grand Marquis,جراند ماركيز,گراند مارکویس,0,53,,,,False
57,7,Mercury,Mariner,مارنر,مارینەر,0,58,,,,False
89,7,Mercury,Milan,ميلان,میلان,0,57,,,,False
88,7,Mercury,Montego,مونتيغو,مۆنتێگۆ,0,58,,,,False
999,7,Mercury,Monterey,مونتيري,مۆنتێرێی,0,1,,,,False
90,7,Mercury,Mountaineer,ماونتنير,ماونتەینەر,0,52,,,,False
1473,7,Mercury,Sable,سابل,سابڵ,0,36,59,,,False
1321,7,Mercury,Villager,فيلاجر,ڤیلاجەر,0,42,52,,,False
182,9,McLaren,540C Coupe,540C كوبيه,540C کوپ,0,66,,,,False
183,9,McLaren,570GT Coupe,570 جي تي كوبيه,570GT کوپ,0,67,,,,False
184,9,McLaren,570S Coupe,570S كوبيه,570S کوپ,0,66,,,,False
180,9,McLaren,570S Spider,570S سبايدر,570S سپایدەر,0,68,,,,False
185,9,McLaren,650S,650S,650S,0,65,,,,False
179,9,McLaren,675LT,675LT,675LT,0,66,,,,False
187,9,McLaren,720S,720S,720S,0,68,,,,False
1140,9,McLaren,GT,GT,GT,0,69,,,,False
189,9,McLaren,P1,P1,P1,0,64,,,,False
222,10,Mazda,3,3,3,300,55,,,,False
1190,10,Mazda,CX-50,CX-50,CX-50,295,72,,,,False
224,10,Mazda,CX-5,CX-5,CX-5,290,63,,,,False
1024,10,Mazda,CX-30,CX-30,CX-30,285,69,,,,False
227,10,Mazda,6,6,6,280,30,,,,False
203,10,Mazda,CX-9,CX-9,CX-9,275,58,,,,False
1455,10,Mazda,CX-90,CX-90,CX-90,260,76,,,,False
202,10,Mazda,MX-5,MX-5,MX-5,250,58,,,,False
200,10,Mazda,MX-5 RF,MX-5 RF,MX-5 RF,240,67,,,,False
223,10,Mazda,3 Sedan,3 Sedan,3 Sedan,230,65,,,,False
1335,10,Mazda,121,121,121,0,25,52,,,False
175,10,Mazda,2,2,2,0,61,,,,False
176,10,Mazda,2 Sedan,2 سيدان,2 سيدان,0,64,,,,False
1281,10,Mazda,323,323,323,0,13,53,,,False
1074,10,Mazda,5,5,5,0,49,,,,False
228,10,Mazda,6 Ultra,6 Ultra,6 Ultra,0,59,,,,False
229,10,Mazda,6 Wagon,6 واغن,6 واگن,0,63,,,,False
1155,10,Mazda,626,626,626,0,37,,,,False
1682,10,Mazda,929,929,929,0,23,47,,,False
226,10,Mazda,B-Series,B- سيريس,B- سيريەس,0,11,56,,,False
1409,10,Mazda,BT-50,BT-50,BT-50,0,56,,,,False
177,10,Mazda,CX-3,CX-3,CX-3,0,67,,,,False
1459,10,Mazda,CX-60,CX-60,CX-60,0,72,,,,False
225,10,Mazda,CX-7,CX-7,CX-7,0,56,,,,False
1772,10,Mazda,CX-70,CX-70,CX-70,0,76,,,,False
1621,10,Mazda,E2000,E2000,E2000,0,16,50,,,False
1301,10,Mazda,MPV,MPV,MPV,0,,,,,False
1392,10,Mazda,MX-30,MX-30,MX-30,0,71,,,,False
1656,10,Mazda,Navajo,ناجافو,ناجاڤۆ,0,41,44,,,False
1562,10,Mazda,Tribute,تريبيوت,ترێبیوت,0,50,61,,,False
220,11,Maybach,57,57,57,0,56,,,,False
221,11,Maybach,62,62,62,0,56,,,,False
1527,12,Maxus,D60 Max,D60 ماكس,D60 ماکس,0,69,76,,,False
219,12,Maxus,D90,D90,D90,0,70,,,,False
218,12,Maxus,G10,G10,G10,0,66,,,,False
1760,12,Maxus,G90,G90,G90,0,72,,,,False
216,12,Maxus,T60 Pickup,تي 60 بيك اب,T60 پیکاپ,0,69,,,,False
217,12,Maxus,V80,V80,V80,0,66,,,,False
211,13,Maserati,Ghibli,جيبلي,غیبلی,0,64,,,,False
213,13,Maserati,GranCabrio,جران كابريو,گران کابریۆ,0,60,,,,False
214,13,Maserati,GranTurismo,جران توريزمو,گران تۆریسمۆ,0,58,,,,False
1191,13,Maserati,Grecale,جريكال,گرێکایل,0,74,,,,False
212,13,Maserati,Levante,ليفانتي,لێڤانتی,0,67,,,,False
210,13,Maserati,Quattroporte,كواتروبورتي,کواترۆپۆرت,0,55,,,,False
215,13,Maserati,Spyder,سبايدر,سپایدەر,0,52,,,,False
138,17,Lincoln,Aviator,أفياتور,اڤیاتۆر,0,70,,,,False
978,17,Lincoln,Continental,كونتننتال,کۆنتینێنتەڵ,0,1,,,,False
1096,17,Lincoln,Corsair,كورسير,کۆرسەر,0,69,74,,,False
141,17,Lincoln,MKC,MKC,MKC,0,65,,,,False
133,17,Lincoln,MKS,MKS,MKS,0,59,,,,False
132,17,Lincoln,MKT,MKT,MKT,0,60,,,,False
140,17,Lincoln,MKX,MKX,MKX,0,57,,,,False
137,17,Lincoln,MKZ,MKZ,MKZ,0,58,,,,False
139,17,Lincoln,Nautilus,ناوتلس,ناوتیلەس,0,69,,,,False
135,17,Lincoln,Navigator,نافيجيتور,ناڤیگەیتەر,0,53,,,,False
136,17,Lincoln,Navigator L,نافيجاتور إل,ناڤیگەیتەر L,0,68,,,,False
134,17,Lincoln,Town Car,تاون كار,تاون کار,0,22,61,,,False
154,20,Lamborghini,Aventador,أفينتادور,ئەڤێنتادۆر,0,62,,,,False
153,20,Lamborghini,Aventador Roadster,أفينتادور رودستر,ئەڤێنتادۆر رۆدستەر,0,63,,,,False
157,20,Lamborghini,Gallardo,غالاردو,گەلاردۆ,0,54,,,,False
155,20,Lamborghini,Huracan,هوراكان,هوراکان,0,65,,,,False
1254,20,Lamborghini,Huracan EVO Spyder,هوراكان إيفو سبايدر,هوراکان ئیڤۆ سپایدەر,0,69,,,,False
156,20,Lamborghini,Huracan Spyder,هوراكان سبايدر,هوراکان سپایدەر,0,66,,,,False
1477,20,Lamborghini,Huracan STO,هوراكان STO,هوراکان STO,0,71,76,,,False
158,20,Lamborghini,Murcielago,مورسيلاغو,مۆرشێلاگۆ,0,52,,,,False
1757,20,Lamborghini,Temerario,تمراريو,تمراريۆ,0,80,,,,False
152,20,Lamborghini,Urus,اوروس,ئوروس,0,69,,,,False
